data;Captacao_Liquida_Poupanca
2021-11-01;71669.17
2021-11-03;-340489.59
2021-11-04;845235.22
2021-11-05;4680801.61
2021-11-08;-3487013.17
2021-11-09;-1679793.16
2021-11-10;-2488610.46
2021-11-11;-1158984.52
2021-11-12;86833.59
2021-11-16;-4617133.32
2021-11-17;-1070273.57
2021-11-18;-838433.07
2021-11-19;249684.47
2021-11-22;-3378739.18
2021-11-23;-788526.92
2021-11-24;-373953.91
2021-11-25;-242762.26
2021-11-26;37198.35
2021-11-29;-1510902.58
2021-11-30;6750010.11
2021-12-01;2288866.25
2021-12-02;1168433.98
2021-12-03;3366910.7
2021-12-06;48318.46
2021-12-07;1149409.22
2021-12-08;-1545784.77
2021-12-09;-1807605.96
2021-12-10;-988219.54
2021-12-13;-3419580.59
2021-12-14;-292099.27
2021-12-15;982234.89
2021-12-16;106687.32
2021-12-17;1494737.0
2021-12-20;589956.22
2021-12-21;-219571.44
2021-12-22;-6807.93
2021-12-23;1186399.94
2021-12-24;-1141387.28
2021-12-27;-1922191.2
2021-12-28;-250566.4
2021-12-29;619737.64
2021-12-30;3385650.82
2021-12-31;1344942.84
2022-01-03;-1917551.87
2022-01-04;711108.28
2022-01-05;205690.53
2022-01-06;747864.27
2022-01-07;2763802.21
2022-01-10;-6966002.79
2022-01-11;-1486893.82
2022-01-12;-1539357.29
2022-01-13;1272552.62
2022-01-14;-195237.33
2022-01-17;-4580298.87
2022-01-18;-653677.51
2022-01-19;-934787.39
2022-01-20;-705063.61
2022-01-21;-892560.8
2022-01-24;-3030465.79
2022-01-25;-425009.04
2022-01-26;-355916.78
2022-01-27;85869.19
2022-01-28;1511204.16
2022-01-31;707033.72
2022-02-01;1585487.84
2022-02-02;781260.87
2022-02-03;721278.69
2022-02-04;4932311.79
2022-02-07;-3306311.39
2022-02-08;-1171170.69
2022-02-09;-1984166.67
2022-02-10;-1990980.47
2022-02-11;-1070827.38
2022-02-14;-3013166.97
2022-02-15;356049.74
2022-02-16;-1294955.81
2022-02-17;-410412.08
2022-02-18;-434123.25
2022-02-21;-3230018.43
2022-02-22;646877.19
2022-02-23;-492923.78
2022-02-24;1038007.43
2022-02-25;5895211.55
2022-03-02;-4540159.4
2022-03-03;837342.7
2022-03-04;4740653.89
2022-03-07;-2427202.47
2022-03-08;-192564.16
2022-03-09;-537579.0
2022-03-10;-2674879.99
2022-03-11;-706318.8
2022-03-14;-3632314.81
2022-03-15;265757.54
2022-03-16;-1263574.47
2022-03-17;-542082.92
2022-03-18;-306027.94
2022-03-21;-3784774.07
2022-03-22;-313196.82
2022-03-23;-1412519.91
2022-03-24;-225794.47
2022-03-25;-462145.8
2022-03-28;-2871352.55
2022-03-29;826574.95
2022-03-30;1815538.25
2022-03-31;4804639.18
2022-04-01;2177204.89
2022-04-04;-2004092.65
2022-04-05;2139671.67
2022-04-06;3260617.74
2022-04-07;-277183.43
2022-04-08;-1935017.07
2022-04-11;-6633416.11
2022-04-12;-938280.35
2022-04-13;-794735.81
2022-04-14;427775.85
2022-04-18;-5210861.69
2022-04-19;-1022882.97
2022-04-20;1610803.82
2022-04-22;-2056776.46
2022-04-25;-2476514.6
2022-04-26;-245197.01
2022-04-27;272714.43
2022-04-28;908691.09
2022-04-29;5055136.84
2022-05-02;1324745.01
2022-05-03;1610305.46
2022-05-04;4543029.13
2022-05-05;1743683.89
2022-05-06;4641674.83
2022-05-09;-6610826.7
2022-05-10;-3097000.74
2022-05-11;431710.46
2022-05-12;-1474018.96
2022-05-13;-334728.58
2022-05-16;-2255892.18
2022-05-17;-1529185.73
2022-05-18;5457362.73
2022-05-19;-1133913.99
2022-05-20;-903146.95
2022-05-23;-1809351.17
2022-05-24;-1154495.05
2022-05-25;1344313.67
2022-05-26;-460790.31
2022-05-27;637926.18
2022-05-30;855155.12
2022-05-31;3397449.79
2022-06-01;3970041.23
2022-06-02;1416013.68
2022-06-03;3796428.07
2022-06-06;28265.57
2022-06-07;1429831.39
2022-06-08;-923406.92
2022-06-09;-2149294.99
2022-06-10;-2493975.65
2022-06-13;-4373637.24
2022-06-14;-1084665.69
2022-06-15;1154391.99
2022-06-17;-2587737.23
2022-06-20;-3372040.92
2022-06-21;-1115542.36
2022-06-22;-879735.87
2022-06-23;-656297.29
2022-06-24;673348.32
2022-06-27;-3255016.21
2022-06-28;-366855.26
2022-06-29;1610674.78
2022-06-30;5845908.7
2022-07-01;2147486.72
2022-07-04;-1930482.38
2022-07-05;1888300.3
2022-07-06;2786454.45
2022-07-07;438248.05
2022-07-08;-1548426.44
2022-07-11;-6293321.53
2022-07-12;-1609182.51
2022-07-13;-986783.47
2022-07-14;-1232439.81
2022-07-15;-639073.57
2022-07-18;-3489127.22
2022-07-19;-1117620.63
2022-07-20;-741320.0
2022-07-21;-949351.53
2022-07-22;-797853.3
2022-07-25;-2997933.54
2022-07-26;-433023.9
2022-07-27;-182199.18
2022-07-28;1191615.69
2022-07-29;4885409.27
2022-08-01;-776844.88
2022-08-02;642041.17
2022-08-03;1974821.06
2022-08-04;-291970.56
2022-08-05;4128352.12
2022-08-08;-5926853.13
2022-08-09;-823357.98
2022-08-10;-2318362.47
2022-08-11;-1042652.6
2022-08-12;-2324309.32
2022-08-15;-2939888.63
2022-08-16;-754731.09
2022-08-17;-2300524.13
2022-08-18;-1091149.03
2022-08-19;13069.91
2022-08-22;-3904787.86
2022-08-23;-1504224.8
2022-08-24;-842058.17
2022-08-25;-2142323.33
2022-08-26;-428626.72
2022-08-29;-2664755.21
2022-08-30;2018037.54
2022-08-31;3603654.55
2022-09-01;1949591.24
2022-09-02;1088754.14
2022-09-05;-1532541.9
2022-09-06;3869192.72
2022-09-08;-1376409.76
2022-09-09;-1254988.12
2022-09-12;-5718574.25
2022-09-13;-794864.01
2022-09-14;-713483.5
2022-09-15;-708917.94
2022-09-16;-1225484.85
2022-09-19;-3073797.96
2022-09-20;341904.09
2022-09-21;-167561.78
2022-09-22;-439936.29
2022-09-23;-358244.25
2022-09-26;-2278389.02
2022-09-27;152448.6
2022-09-28;456538.99
2022-09-29;1475279.38
2022-09-30;5354260.61
2022-10-03;-1420580.39
2022-10-04;648225.11
2022-10-05;2487341.04
2022-10-06;3166585.04
2022-10-07;825103.06
2022-10-10;-6879999.2
2022-10-11;-714053.43
2022-10-13;-1808302.3
2022-10-14;373174.26
2022-10-17;-3439550.84
2022-10-18;448448.22
2022-10-19;-1126047.56
2022-10-20;24606.45
2022-10-21;-526028.51
2022-10-24;-2287331.06
2022-10-25;-839261.67
2022-10-26;-973900.31
2022-10-27;108284.2
2022-10-28;2048998.05
2022-10-31;457973.51
2022-11-01;2140161.94
2022-11-03;733882.55
2022-11-04;4713588.69
2022-11-07;-1037353.8
2022-11-08;-226132.01
2022-11-09;-2347703.9
2022-11-10;-2938557.34
2022-11-11;-879608.91
2022-11-14;-3080437.44
2022-11-16;-2633094.16
2022-11-17;-1090807.01
2022-11-18;84469.59
2022-11-21;-2967000.07
2022-11-22;-801217.28
2022-11-23;-765100.36
2022-11-24;138343.54
2022-11-25;-588027.07
2022-11-28;-2489096.1
2022-11-29;1782015.77
2022-11-30;7896775.62
2022-12-01;2045865.73
2022-12-02;2778102.11
2022-12-05;-1934870.7
2022-12-06;3453150.67
2022-12-07;953341.6
2022-12-08;-1862844.95
2022-12-09;-766244.51
2022-12-12;-4810421.64
2022-12-13;-528207.63
2022-12-14;-73737.07
2022-12-15;763777.91
2022-12-16;1008036.89
2022-12-19;-2861959.53
2022-12-20;4872632.7
2022-12-21;371937.89
2022-12-22;144881.38
2022-12-23;245336.13
2022-12-26;-3237119.02
2022-12-27;-182931.45
2022-12-28;501329.05
2022-12-29;3128067.3
2022-12-30;1660647.54
2023-01-02;-4121454.58
2023-01-03;166398.49
2023-01-04;1201698.11
2023-01-05;441745.03
2023-01-06;2962989.6
2023-01-09;-6696164.6
2023-01-10;-3819517.53
2023-01-11;-1981210.45
2023-01-12;-1831361.42
2023-01-13;-704192.57
2023-01-16;-5199132.21
2023-01-17;-1561041.24
2023-01-18;-933444.43
2023-01-19;-750274.87
2023-01-20;-602557.26
2023-01-23;-4412868.18
2023-01-24;-953338.06
2023-01-25;-500644.77
2023-01-26;-659486.09
2023-01-27;201286.71
2023-01-30;-1167218.23
2023-01-31;3702968.35
2023-02-01;1440956.55
2023-02-02;858178.05
2023-02-03;2902835.73
2023-02-06;-887913.66
2023-02-07;469541.12
2023-02-08;-2519151.16
2023-02-09;-2061460.38
2023-02-10;-2722081.95
2023-02-13;-3659083.67
2023-02-14;-820304.76
2023-02-15;1513283.52
2023-02-16;-1239876.98
2023-02-17;1135423.41
2023-02-22;-5389450.85
2023-02-23;-215542.64
2023-02-24;615131.26
2023-02-27;-2197045.18
2023-02-28;4199688.45
2023-03-01;2593826.72
2023-03-02;893209.28
2023-03-03;3219833.12
2023-03-06;-282491.38
2023-03-07;576530.18
2023-03-08;-2100259.28
2023-03-09;-1886527.59
2023-03-10;-2361698.05
2023-03-13;-3341970.57
2023-03-14;-1082061.5
2023-03-15;1418694.88
2023-03-16;-1426475.78
2023-03-17;-1243554.98
2023-03-20;-2771334.86
2023-03-21;-859162.8
2023-03-22;-822521.37
2023-03-23;-945898.78
2023-03-24;101339.66
2023-03-27;-2867534.57
2023-03-28;-123010.4
2023-03-29;212928.92
2023-03-30;2610504.99
2023-03-31;4822808.55
2023-04-03;-1323323.35
2023-04-04;938238.43
2023-04-05;2480893.38
2023-04-06;4086167.62
2023-04-10;-6985735.24
2023-04-11;-1717366.7
2023-04-12;-1326350.42
2023-04-13;-1172514.84
2023-04-14;709924.02
2023-04-17;-1173756.55
2023-04-18;-1484017.41
2023-04-19;-861618.18
2023-04-20;-446645.95
2023-04-24;-3642465.12
2023-04-25;-452813.61
2023-04-26;117034.43
2023-04-27;1314461.61
2023-04-28;5864446.78
2023-05-02;-2124027.78
2023-05-03;677926.76
2023-05-04;2221022.91
2023-05-05;4770495.8
2023-05-08;-3827831.42
2023-05-09;-1993499.86
2023-05-10;-3092779.58
2023-05-11;-1355600.92
2023-05-12;-1003370.66
2023-05-15;-1260298.49
2023-05-16;-1086063.24
2023-05-17;-1678988.14
2023-05-18;-549612.83
2023-05-19;199416.04
2023-05-22;-4055343.07
2023-05-23;-3264372.07
2023-05-24;1324470.16
2023-05-25;70415.6
2023-05-26;775373.8
2023-05-29;-2272900.3
2023-05-30;2685892.24
2023-05-31;4395909.26
2023-06-01;2737905.76
2023-06-02;3631483.22
2023-06-05;-1139802.79
2023-06-06;4295823.83
2023-06-07;1855988.67
2023-06-09;-3517905.64
2023-06-12;-5901582.05
2023-06-13;-1203317.04
2023-06-14;-940778.94
2023-06-15;1780801.88
2023-06-16;-1107017.22
2023-06-19;-3389057.75
2023-06-20;-536264.43
2023-06-21;-900435.79
2023-06-22;-699353.62
2023-06-23;-10387.89
2023-06-26;-2565992.23
2023-06-27;392708.34
2023-06-28;539252.77
2023-06-29;2055495.64
2023-06-30;7043411.64
2023-07-03;290840.94
2023-07-04;2116397.88
2023-07-05;3183196.64
2023-07-06;4573313.8
2023-07-07;2041925.09
2023-07-10;-7587429.09
2023-07-11;-1240478.94
2023-07-12;-1245670.56
2023-07-13;-942686.03
2023-07-14;79350.4
2023-07-17;-2194893.91
2023-07-18;-884207.53
2023-07-19;-844143.97
2023-07-20;-773504.89
2023-07-21;-785363.63
2023-07-24;-3446168.5
2023-07-25;-556305.2
2023-07-26;-23829.66
2023-07-27;100437.91
2023-07-28;2795312.54
2023-07-31;1641417.63
2023-08-01;2187385.58
2023-08-02;1073316.2
2023-08-03;2209606.62
2023-08-04;5104509.01
2023-08-07;-3441238.73
2023-08-08;-2277986.46
2023-08-09;-1842668.92
2023-08-10;-2826174.94
2023-08-11;-1087779.45
2023-08-14;-3533427.12
2023-08-15;-957057.01
2023-08-16;-1154869.19
2023-08-17;-1415219.71
2023-08-18;650488.88
2023-08-21;-3623452.83
2023-08-22;-960526.21
2023-08-23;-781035.1
2023-08-24;-700538.36
2023-08-25;320992.93
2023-08-28;-2591585.37
2023-08-29;-30936.97
2023-08-30;2071530.06
2023-08-31;5137112.19
2023-09-01;2728551.73
2023-09-04;-1856121.66
2023-09-05;2243264.22
2023-09-06;4005365.74
2023-09-08;-1310454.21
2023-09-11;-6871395.74
2023-09-12;-1114657.78
2023-09-13;-1117020.47
2023-09-14;-1151396.44
2023-09-15;-389933.61
2023-09-18;-3188781.13
2023-09-19;-594559.57
2023-09-20;-335758.12
2023-09-21;-820937.79
2023-09-22;-407297.78
2023-09-25;-2364828.93
2023-09-26;45651.35
2023-09-27;609684.36
2023-09-28;961307.64
2023-09-29;5357491.4
2023-10-02;-625498.0
2023-10-03;924421.0
2023-10-04;1967780.0
2023-10-05;1734582.0
2023-10-06;4205516.0
2023-10-09;-5880583.0
2023-10-10;-2924360.0
2023-10-11;-733877.0
2023-10-13;-1555807.0
2023-10-16;-3619352.0
2023-10-17;-1358793.0
2023-10-18;-116218.0
2023-10-19;-547382.0
2023-10-20;-265105.0
2023-10-23;-3230764.0
2023-10-24;-629413.0
2023-10-25;-196908.0
2023-10-26;14831.0
2023-10-27;2174527.0
2023-10-30;-1278958.0
2023-10-31;3115990.0
2023-11-01;4032422.0
2023-11-03;739657.0
2023-11-06;-2164528.0
2023-11-07;3205984.0
2023-11-08;4313.0
2023-11-09;-1866396.0
2023-11-10;-2493001.0
2023-11-13;-3819023.0
2023-11-14;256570.0
2023-11-16;-2325418.0
2023-11-17;392125.0
2023-11-20;-1811787.0
2023-11-21;-1695505.0
2023-11-22;-702992.0
2023-11-23;-769245.0
2023-11-24;372361.0
2023-11-27;-2984242.0
2023-11-28;180893.0
2023-11-29;1573551.0
2023-11-30;8072965.0
2023-12-01;4049055.0
2023-12-04;-1848919.0
2023-12-05;2531725.0
2023-12-06;4117217.0
2023-12-07;1113897.0
2023-12-08;-793480.0
2023-12-11;-6092457.0
2023-12-12;-651095.0
2023-12-13;-426599.0
2023-12-14;-88579.0
2023-12-15;2079250.0
2023-12-18;-2993430.0
2023-12-19;528964.0
2023-12-20;4745374.0
2023-12-21;994179.0
2023-12-22;2232428.0
2023-12-26;-5049960.0
2023-12-27;534199.0
2023-12-28;3878641.0
2023-12-29;1663602.0
2024-01-02;-3072638.0
2024-01-03;516413.0
2024-01-04;2007269.0
2024-01-05;4177027.0
2024-01-08;-3870230.0
2024-01-09;-2209535.0
2024-01-10;-3355570.0
2024-01-11;-1488687.0
2024-01-12;-1093392.0
2024-01-15;-3744938.0
2024-01-16;-881807.0
2024-01-17;-1493459.0
2024-01-18;-133812.0
2024-01-19;281692.0
2024-01-22;-3715620.0
2024-01-23;-775563.0
2024-01-24;-619542.0
2024-01-25;-190791.0
2024-01-26;102724.0
2024-01-29;-2509263.0
2024-01-30;1740596.0
2024-01-31;4056520.0
2024-02-01;2219003.0
2024-02-02;2734174.0
2024-02-05;-1924084.0
2024-02-06;3286620.0
2024-02-07;622758.0
2024-02-08;-2172418.0
2024-02-09;-666049.0
2024-02-14;-7689903.0
2024-02-15;309700.0
2024-02-16;63601.0
2024-02-19;-3702730.0
2024-02-20;-301728.0
2024-02-21;-500494.0
2024-02-22;-556263.0
2024-02-23;623094.0
2024-02-26;-3049376.0
2024-02-27;403750.0
2024-02-28;1314533.0
2024-02-29;5633655.0
2024-03-01;3759918.0
2024-03-04;-2308127.0
2024-03-05;2172651.0
2024-03-06;3686934.0
2024-03-07;853047.0
2024-03-08;-1354143.0
2024-03-11;-6623202.0
2024-03-12;-1120744.0
2024-03-13;-1049160.0
2024-03-14;-935878.0
2024-03-15;1930652.0
2024-03-18;-3577581.0
2024-03-19;-789339.0
2024-03-20;-595873.0
2024-03-21;-619284.0
2024-03-22;376254.0
2024-03-25;-2744918.0
2024-03-26;433890.0
2024-03-27;3265047.0
2024-03-28;5580934.0
2024-04-01;-1383836.0
2024-04-02;1015664.0
2024-04-03;2034102.0
2024-04-04;1938053.0
2024-04-05;4680000.0
2024-04-08;-5867949.0
2024-04-09;-1878510.0
2024-04-10;-2775070.0
2024-04-11;-1191629.0
2024-04-12;-742570.0
2024-04-15;-641099.0
2024-04-16;-1390331.0
2024-04-17;-427406.0
2024-04-18;-767454.0
2024-04-19;491965.0
2024-04-22;-3556516.0
2024-04-23;-799997.0
2024-04-24;749888.0
2024-04-25;488575.0
2024-04-26;1358725.0
2024-04-29;-1096870.0
2024-04-30;6733565.0
2024-05-02;2233070.0
2024-05-03;4560257.0
2024-05-06;-1358190.0
2024-05-07;4714721.0
2024-05-08;1401923.0
2024-05-09;-1925606.0
2024-05-10;-2504996.0
2024-05-13;-4157594.0
2024-05-14;-1080941.0
2024-05-15;2926401.0
2024-05-16;-1277319.0
2024-05-17;-412211.0
2024-05-20;-2959720.0
2024-05-21;-864657.0
2024-05-22;-791632.0
2024-05-23;-730652.0
2024-05-24;2008217.0
2024-05-27;-2398638.0
2024-05-28;830668.0
2024-05-29;4646903.0
2024-05-31;2481660.0
2024-06-03;737463.0
2024-06-04;2098629.0
2024-06-05;3669218.0
2024-06-06;4845290.0
2024-06-07;2197477.0
2024-06-10;-7256100.0
2024-06-11;-1210554.0
2024-06-12;-819298.0
2024-06-13;-893318.0
2024-06-14;422984.0
2024-06-17;-1144745.0
2024-06-18;-998382.0
2024-06-19;-594672.0
2024-06-20;-44684.0
2024-06-21;-343740.0
2024-06-24;-1331360.0
2024-06-25;-70648.0
2024-06-26;380841.0
2024-06-27;1641849.0
2024-06-28;7595948.0
2024-07-01;517923.0
2024-07-02;1071381.0
2024-07-03;2129456.0
2024-07-04;1831082.0
2024-07-05;5565170.0
2024-07-08;-5058838.0
2024-07-09;-2193546.0
2024-07-10;-3064290.0
2024-07-11;-1197358.0
2024-07-12;-572662.0
2024-07-15;-737118.0
2024-07-16;-1413584.0
2024-07-17;-1478867.0
2024-07-18;-387751.0
2024-07-19;797203.0
2024-07-22;-3794663.0
2024-07-23;-762502.0
2024-07-24;-511042.0
2024-07-25;242779.0
2024-07-26;613525.0
2024-07-29;-2385027.0
2024-07-30;2334383.0
2024-07-31;5595496.0
2024-08-01;2150386.0
2024-08-02;3001769.0
2024-08-05;-1608934.0
2024-08-06;3335679.0
2024-08-07;714099.0
2024-08-08;-2161869.0
2024-08-09;-827615.0
2024-08-12;-6383862.0
2024-08-13;-1044763.0
2024-08-14;-829943.0
2024-08-15;1855962.0
2024-08-16;-1314490.0
2024-08-19;-3400768.0
2024-08-20;-603152.0
2024-08-21;-630599.0
2024-08-22;-470132.0
2024-08-23;-200353.0
2024-08-26;-2419413.0
2024-08-27;310509.0
2024-08-28;477522.0
2024-08-29;1532111.0
2024-08-30;7229403.0
2024-09-02;-1099491.0
2024-09-03;946466.0
2024-09-04;2163286.0
2024-09-05;1744865.0
2024-09-06;4119011.0
2024-09-09;-5757884.0
2024-09-10;-3373699.0
2024-09-11;-1187579.0
2024-09-12;-1204345.0
2024-09-13;63118.0
2024-09-16;-4063493.0
2024-09-17;-275187.0
2024-09-18;-714483.0
2024-09-19;-597453.0
2024-09-20;287312.0
2024-09-23;-3394645.0
2024-09-24;593029.0
2024-09-25;11669.0
2024-09-26;466584.0
2024-09-27;2679735.0
2024-09-30;2456092.0
2024-10-01;1601152.0
2024-10-02;1668973.0
2024-10-03;1886884.0
2024-10-04;6280584.0
2024-10-07;-3148938.0
2024-10-08;-2278196.0
2024-10-09;-1777416.0
2024-10-10;-2679197.0
2024-10-11;-976522.0
2024-10-14;-3501827.0
2024-10-15;-785171.0
